id_klientit,emri,mosha,gjinia,ka_veture,ka_shtepi,numri_femijeve,te_ardhurat_neto_vjetore,numri_diteve_te_punesuar,lloji_profesionit,numri_anetarve_familjes,punetor_migrant,pagesat_vjetore_te_borxhit,limiti_kreditit,perdorimi_limitit_kreditit(%),piket_kreditit,mospagesat_meparshme,mospagesa_6_muajt_fundit,mospagesa_kreditit
1772,Viktor Drobaj,31,M,Jo,Po,0.0,87677.93,365251.0,Panjohur,1.0,Jo,14479.4,19209.92,83,548.0,0,Jo,Po
34749,Hilmi Erkocaj,36,F,Jo,Po,2.0,156333.12,3041.0,Staf mjekësor,4.0,Po,23687.67,29086.17,68,868.0,0,Jo,Jo
25253,Irena Darli,55,M,Jo,Po,1.0,245592.72,1705.0,Punëtorë të thjeshtë,3.0,Jo,26756.95,31516.08,48,745.0,0,Jo,Jo
65639,Agim Qencka,52,M,Jo,Jo,1.0,264067.53,7895.0,Panjohur,3.0,Po,33094.89,35346.35,20,785.0,0,Jo,Jo
49382,Agim Neziri,53,M,Po,Jo,0.0,170218.37,2496.0,Shofer,2.0,Po,47226.68,46073.2,64,698.0,0,Jo,Jo
58313,Daniel Tresa,53,F,Jo,Po,1.0,292439.75,6191.0,Staf qëndror,3.0,Jo,47952.85,106327.97,76,798.0,0,Jo,Jo
23375,Ana Duraku,52,F,Jo,Po,0.0,104993.92,1342.0,Shofer,2.0,Po,11313.89,32520.12,22,861.0,0,Jo,Jo
59668,Sonila Tragaj,50,M,Jo,Po,0.0,315434.39,2923.0,Panjohur,2.0,Jo,17794.72,37612.95,44,715.0,0,Jo,Jo
48732,Alfred Basha,30,M,Jo,Po,0.0,229583.96,11381.0,Staf qëndror,1.0,Jo,28562.39,54235.65,55,920.0,0,Jo,Jo
15205,Sami Ademi,45,M,Po,Po,0.0,295364.6,8939.0,Staf qëndror,1.0,Jo,32964.19,62035.09,48,892.0,0,Jo,Jo
17807,Xhelil Shahini,42,M,Po,Jo,3.0,147543.9,4483.0,Staf qëndror,5.0,Jo,35318.1,25134.81,74,697.0,0,Jo,Jo
19368,Sifi Reno,24,M,Jo,Jo,0.0,134649.41,5393.0,Punëtorë të thjeshtë,2.0,Jo,51868.01,23764.12,8,908.0,0,Jo,Jo
11725,Besniku Niku,34,M,Jo,Jo,,221603.06,2645.0,Stafi i teknologjisë së lartë,3.0,Jo,26511.21,54993.32,34,786.0,0,Jo,Jo
45307,Steljan Marko,28,F,Jo,Po,0.0,172036.59,,Staf qëndror,2.0,Jo,22456.85,37822.72,72,783.0,0,Jo,Jo
50202,Blu Sky,42,F,Jo,Po,0.0,149559.81,365251.0,Panjohur,1.0,Jo,22449.99,18619.61,79,701.0,0,Jo,Jo
59167,Almira Shani,25,M,Jo,Po,0.0,129521.33,1888.0,Staf i shitjeve,2.0,Jo,46388.76,34433.77,4,693.0,0,Jo,Jo
33915,Nardi Kovaci,49,F,Jo,Po,0.0,86765.23,5187.0,Panjohur,2.0,Jo,14949.52,18572.01,1,892.0,0,Jo,Jo
60351,Besnike Tabaku,41,F,Jo,Jo,1.0,189361.24,4997.0,Staf qëndror,2.0,Jo,32491.63,28045.04,52,786.0,0,Jo,Jo
16750,Nazmie Ibro,24,F,Po,Po,1.0,158931.37,365.0,Staf qëndror,3.0,Jo,34834.65,30630.62,77,743.0,0,Jo,Jo
34710,Selda Juli,45,M,Jo,Po,0.0,202168.0,1283.0,Staf qëndror,2.0,Jo,31648.08,34709.22,19,878.0,0,Jo,Jo
62780,Agron Hasbajrami,35,M,Jo,Jo,0.0,223788.3,468.0,Staf i shitjeve,1.0,Jo,25699.74,29328.54,10,763.0,0,Jo,Jo
4138,Arben Faqolli,50,M,Jo,Po,0.0,109938.83,737.0,Staf i shërbimeve private,2.0,Jo,20462.54,21897.61,67,865.0,0,Jo,Jo
34412,Algert Dema,33,F,Po,Jo,0.0,163992.06,3490.0,Punëtorë të thjeshtë,2.0,Po,35676.16,52653.14,39,836.0,0,Jo,Jo
24932,Ilirian Xhako,23,F,Jo,Po,1.0,77239.23,1293.0,Staf i shitjeve,2.0,Jo,11208.78,15591.12,87,790.0,0,Jo,Jo
57816,Bardhe Ndoci,50,M,Po,Po,2.0,192207.34,412.0,Staf i shitjeve,4.0,Po,30977.55,64400.07,38,878.0,0,Jo,Jo
44292,Kastriot Hoti,30,M,Jo,Po,0.0,202976.7,5339.0,Shofer,2.0,Jo,32155.61,24987.27,59,864.0,0,Jo,Jo
20098,Alkin Alla,50,M,Po,Po,3.0,99646.63,1338.0,Panjohur,5.0,Po,15406.19,32523.83,44,918.0,0,Jo,Jo
65782,Ergysi Kurteshi,54,M,Jo,Po,0.0,271919.2,3828.0,Punëtorë të thjeshtë,2.0,Jo,47377.24,72844.3,36,815.0,0,Jo,Jo
54502,Mariglen Kadisi,45,M,Po,Po,1.0,187948.77,1114.0,Staf i shitjeve,3.0,Jo,18448.61,21059.25,55,698.0,0,Jo,Jo
43387,Lusi Toska,32,M,Jo,Po,0.0,40894.62,9238.0,Panjohur,2.0,Jo,11325.47,8982.46,4,861.0,0,Jo,Jo
55208,Hi Hello,29,M,Jo,Jo,0.0,179833.89,1169.0,Staf i shitjeve,2.0,Jo,69679.59,37557.03,37,659.0,0,Jo,Jo
19442,Editori Domgjoni,53,M,Jo,Po,1.0,147917.05,105.0,Staf qëndror,2.0,Po,33239.96,23734.53,72,727.0,0,Jo,Jo
5771,Ardiani Lac,30,F,Po,Po,1.0,445288.88,9202.0,Panjohur,3.0,Jo,37214.47,148424.9,76,847.0,0,Jo,Jo
53978,Lindita Doda,51,M,Jo,Po,2.0,68638.27,794.0,Punëtorë të thjeshtë,4.0,Po,10634.49,7136.16,9,745.0,0,Jo,Jo
54960,Luis Bome,31,F,Jo,Po,1.0,212982.38,313.0,Punëtorë të thjeshtë,2.0,Jo,29944.32,34022.52,95,650.0,0,Jo,Po
13729,Arta Avdiu,24,M,Jo,Po,0.0,176202.82,365252.0,Panjohur,2.0,Jo,26754.46,62133.49,23,892.0,0,Jo,Jo
58785,Martin Hila,27,M,Jo,Po,2.0,115043.85,1643.0,Punëtorë të thjeshtë,4.0,Po,17228.55,12875.8,53,706.0,0,Jo,Jo
45191,Nani Imi,34,M,Jo,Po,0.0,220468.49,7970.0,Staf mjekësor,2.0,Jo,15567.35,26045.04,70,941.0,0,Jo,Jo
49121,Belul Balliu,43,M,Jo,Jo,1.0,198652.05,1899.0,Staf sigurimi,2.0,Jo,26190.65,34882.09,90,935.0,0,Jo,Jo
13333,Ndrek Zhala,40,M,Jo,Jo,2.0,153621.94,587.0,Staf i shitjeve,4.0,Jo,39654.27,48799.91,50,801.0,0,Jo,Jo
39,Azem Brahaj,48,M,Po,Jo,1.0,467959.16,2066.0,Shofer,3.0,Jo,48186.2,106265.71,56,730.0,0,Jo,Jo
32442,Perparim Cena,32,M,Jo,Po,0.0,80915.69,3123.0,Staf i shërbimeve private,2.0,Jo,27292.14,17941.7,50,650.0,0,Jo,Jo
2014,ShkÃ«lqim Haxhiaj,33,M,Po,Po,1.0,161797.41,946.0,Shofer,3.0,Jo,32675.14,19801.02,52,902.0,0,Jo,Jo
50165,Viktor Shabanaj,48,M,Jo,Jo,0.0,236429.77,609.0,Punëtorë të thjeshtë,2.0,Po,36203.73,73802.7,4,752.0,0,Jo,Jo
35686,Sami Papa,32,M,Jo,Jo,1.0,87309.54,365241.0,Panjohur,2.0,Jo,11339.53,10101.57,89,518.0,0,Jo,Po
28207,Fiqiri Kasa,39,M,Jo,Po,2.0,139123.44,746.0,Punëtorë të thjeshtë,4.0,Jo,30884.23,23933.44,2,671.0,0,Jo,Jo
24871,Emin Tafa,41,M,Po,Po,0.0,157292.93,1006.0,Panjohur,2.0,Jo,40010.57,43361.99,98,904.0,0,Jo,Jo
11739,Elton Hoxha,32,M,Jo,Jo,2.0,142056.8,2256.0,Staf i shitjeve,4.0,Jo,34050.69,37446.3,37,692.0,0,Jo,Jo
49898,Skender Bardhi,23,F,Jo,Po,0.0,232180.9,365242.0,Panjohur,1.0,Jo,35426.15,27028.0,83,676.0,0,Jo,Jo
36494,Gili Gili,45,M,Po,Jo,0.0,74899.56,365245.0,Panjohur,2.0,Jo,33361.23,19224.06,46,860.0,0,Jo,Jo
49831,Lavdosh Koshena,39,F,Jo,Jo,0.0,49541.5,697.0,Panjohur,2.0,Po,17786.17,10210.62,48,932.0,0,Jo,Jo
28231,Emri Emri,27,M,Po,Po,0.0,184268.33,2627.0,Shofer,2.0,Po,41661.11,23085.5,58,934.0,0,Jo,Jo
39888,Mali Thaci,26,M,Po,Jo,1.0,243375.71,1061.0,Shofer,3.0,Jo,28027.71,32621.99,11,846.0,0,Jo,Jo
25479,Dyl Bala,34,F,Jo,Po,0.0,239322.67,3575.0,Punëtorë të thjeshtë,2.0,Po,39199.02,39692.29,82,680.0,0,Jo,Jo
2305,Leta Zeka,52,M,Jo,Jo,0.0,189269.76,851.0,Punëtorë të thjeshtë,1.0,Po,66413.11,63969.15,54,775.0,0,Jo,Jo
21743,Anxhelo Perkeqi,40,F,Jo,Po,1.0,189982.75,1816.0,Staf mjekësor,3.0,Jo,32870.67,35201.36,81,537.0,2,Jo,Po
64039,Antoneta NurÃ§e,38,F,Po,Po,1.0,97974.2,1541.0,Staf pastrimi,3.0,Jo,24169.34,18464.8,94,599.0,1,Po,Po
43130,Martina Amelia Veliu,54,M,Jo,Po,1.0,159260.68,2976.0,Punëtorë të thjeshtë,3.0,Jo,46428.57,55341.4,53,892.0,0,Jo,Jo
64948,Alban Ruci,44,M,Jo,Jo,0.0,79039.25,4362.0,Shofer,2.0,Jo,12766.2,15000.71,60,651.0,0,Jo,Jo
62762,Biorni Mucollari,24,M,Po,Po,0.0,280626.26,626.0,Menaxher,2.0,Jo,19443.51,53308.61,29,779.0,0,Jo,Jo
52008,Hysi Roland,31,F,Jo,Jo,2.0,213333.03,3630.0,Staf i shitjeve,4.0,Jo,50863.1,46412.48,3,679.0,0,Jo,Jo
42421,Kristi Dallaku,27,M,Po,Po,0.0,169395.24,935.0,Staf pastrimi,2.0,Po,23365.23,40319.14,66,684.0,0,Jo,Jo
64610,Gezim Caushi,24,M,Jo,Jo,0.0,252514.97,5415.0,Staf i shitjeve,1.0,Jo,12804.85,36972.89,17,763.0,0,Jo,Jo
21312,Nikoll Cumraku,38,M,Jo,Jo,0.0,328354.07,2232.0,Staf i teknologjisë informative,1.0,Jo,61592.98,102524.11,67,890.0,0,Jo,Jo
12801,Meti Likaa,53,M,Jo,Jo,1.0,127108.16,1617.0,Panjohur,3.0,Jo,23447.82,19278.32,68,853.0,0,Jo,Jo
28247,Josif Bollano,53,F,Jo,Po,1.0,129168.26,1760.0,Punëtorë të thjeshtë,3.0,Po,27322.91,42893.5,11,941.0,0,Jo,Jo
23186,Lubjana Mera,23,M,,Po,0.0,90446.67,365245.0,Panjohur,2.0,Jo,15916.05,22146.29,13,948.0,0,Jo,Jo
27348,Albert Zyberaj,38,M,Jo,Po,0.0,86954.2,4659.0,Panjohur,1.0,Jo,24294.42,16358.74,99,659.0,0,Jo,Jo
36793,Serxho Rrepisti,26,F,Jo,Po,0.0,64222.06,365243.0,Panjohur,2.0,Jo,17658.61,15665.26,90,792.0,0,Jo,Jo
17538,Xhoana Rrushi,37,F,Po,Po,1.0,110576.64,3922.0,Staf qëndror,3.0,Jo,59136.67,16062.66,99,520.0,2,Po,Po
2483,Prinsesa Otte,52,M,Jo,Jo,1.0,280820.59,1125.0,Staf qëndror,3.0,Jo,59141.76,61871.93,8,796.0,0,Jo,Jo
4115,Remzi Latollari Remzi,27,F,Jo,Po,0.0,319086.29,775.0,Panjohur,2.0,Jo,44660.29,40556.96,6,889.0,0,Jo,Jo
19937,Buhari Maliqaj,42,F,Jo,Po,0.0,285986.73,1171.0,Punëtorë të thjeshtë,2.0,Jo,15028.09,39942.33,65,865.0,0,Jo,Jo
4080,Teuta Haveri,29,F,Po,Jo,0.0,108580.58,2495.0,Shofer,2.0,Jo,30894.63,37990.73,1,832.0,0,Jo,Jo
50910,Aferdita Sina,41,M,Jo,Po,0.0,71407.34,365251.0,Panjohur,2.0,Jo,7431.66,24163.96,24,650.0,0,Jo,Jo
44306,Migel Selamaj,29,F,Jo,Po,0.0,105353.7,409.0,Punëtorë të thjeshtë,1.0,Jo,19315.82,24511.27,26,696.0,0,Jo,Jo
57714,Xhoela Vogel,52,F,Jo,Po,0.0,114681.63,164.0,Panjohur,2.0,Jo,27511.43,14963.32,50,773.0,0,Jo,Jo
32541,Lutfie Ramaliu,46,M,Jo,Jo,0.0,142000.16,365246.0,Panjohur,2.0,Jo,39343.1,35911.87,64,903.0,0,Jo,Jo
43639,Flamur Kotorri,52,M,Jo,Po,0.0,104505.17,5196.0,Punëtorë të thjeshtë,2.0,Jo,35755.75,21672.71,52,742.0,0,Jo,Jo
15376,Artan Pepkolaj,45,M,Jo,Po,0.0,148426.11,365252.0,Panjohur,2.0,Jo,25470.3,26422.1,71,948.0,0,Jo,Jo
65013,Ylli Mulkurtaj,24,M,Po,Po,0.0,191877.23,370.0,Shofer,2.0,Po,44569.21,26718.69,68,842.0,0,Jo,Jo
45937,Shkelqim Hoxha,42,M,Po,Po,2.0,234583.22,4971.0,Panjohur,4.0,Jo,46434.46,74115.61,95,664.0,0,Jo,Jo
54646,Ledi Llani,36,M,Jo,Po,0.0,111349.33,775.0,Stafi i teknologjisë së lartë,1.0,Jo,40323.56,18819.7,23,692.0,0,Jo,Jo
53381,Shefqet Shehu,24,M,Po,Po,0.0,120324.65,2837.0,Staf sigurimi,2.0,Jo,27040.97,29400.26,79,519.0,2,Po,Po
28885,Ksorkso Meca,44,M,Jo,Po,3.0,219491.64,337.0,Punëtorë të thjeshtë,5.0,Jo,37604.84,61573.93,18,899.0,0,Jo,Jo
12680,Bexhet Sefullaj,29,M,Jo,Po,0.0,87779.64,2943.0,Staf sigurimi,2.0,Jo,13859.87,11412.79,22,904.0,0,Jo,Jo
35298,Albert Cepele,49,F,Po,Jo,0.0,131729.96,684.0,Staf qëndror,2.0,Jo,14817.03,23750.36,49,677.0,0,Jo,Jo
10232,Nisa Hoxha,27,M,Po,Po,2.0,194457.83,1291.0,Staf mjekësor,4.0,Jo,47137.74,30603.99,87,513.0,1,Jo,Po
62038,Sadet Korkmaz,55,F,Jo,Po,0.0,175019.29,2142.0,Shofer,1.0,Jo,32531.77,65232.76,75,643.0,1,Po,Po
23960,Emira Emira,27,F,Po,Jo,2.0,356879.27,553.0,Stafi i teknologjisë së lartë,4.0,Jo,55241.11,129871.94,83,656.0,0,Jo,Jo
58553,Alealea Fati,30,M,Jo,Jo,2.0,259790.7,2077.0,Panjohur,4.0,Jo,59582.5,52059.44,89,920.0,0,Jo,Jo
47100,Jeton Hysa,54,M,Jo,Po,0.0,130110.38,365241.0,Panjohur,1.0,Jo,9981.58,21896.19,24,922.0,0,Jo,Jo
18439,Juri Ndoj,47,M,Jo,Po,0.0,100979.74,549.0,Panjohur,2.0,Jo,23556.95,12290.16,56,927.0,0,Jo,Jo
45166,Pjeter Gjoka,25,M,Jo,Jo,0.0,99828.59,2897.0,Staf i shitjeve,2.0,Jo,83018.06,16366.99,34,666.0,0,Jo,Jo
24036,Dod Gega,50,F,Jo,Po,0.0,148308.7,251.0,Staf i shitjeve,1.0,Jo,14400.44,34727.27,61,895.0,0,Jo,Jo
18807,Majk Lori,37,M,Po,Po,0.0,454736.09,1643.0,Punëtorë të thjeshtë,2.0,Po,44088.94,145309.13,59,947.0,0,Jo,Jo
18695,Makina Ne Shitje,37,F,Jo,Po,0.0,83265.62,1507.0,Staf pastrimi,2.0,Jo,8095.75,17148.87,83,768.0,0,Jo,Jo
23625,Hyrije Omuri,31,F,Po,Po,0.0,185960.22,502.0,Panjohur,2.0,Po,20366.94,27589.79,60,889.0,0,Jo,Jo
30901,Angjelina Daci,53,M,Po,Po,1.0,261761.65,115.0,Kontabilist,3.0,Jo,39541.98,64637.82,24,854.0,0,Jo,Jo
9073,Turabi Dosti,55,M,Po,Jo,0.0,438275.69,202.0,Panjohur,2.0,Po,52968.97,105814.06,61,738.0,0,Jo,Jo
27824,Kadri Bala,39,F,Jo,Po,0.0,145020.7,102.0,Panjohur,2.0,Po,21311.73,42874.44,86,758.0,0,Jo,Jo
50769,Suzana Cami,32,F,Jo,Jo,1.0,64813.83,365248.0,Panjohur,3.0,Jo,40334.29,10395.85,91,852.0,0,Jo,Jo
57059,Vasil Kafarani,38,M,Po,Jo,2.0,1028652.55,3703.0,Menaxher,4.0,Po,14359.3,128555.36,87,851.0,0,Jo,Jo
32412,Trimi Jot,42,M,Po,Po,1.0,144847.04,6431.0,Menaxher,3.0,Jo,15934.41,47696.63,59,878.0,0,Jo,Jo
34432,Fatmir Ajdini,31,M,Po,Po,0.0,193043.05,3400.0,Shofer,2.0,Po,41271.79,24474.3,49,841.0,0,Jo,Jo
24404,Ali Cullhai,38,M,Jo,Po,1.0,132465.44,189.0,Staf qëndror,3.0,Jo,7644.05,27290.29,2,866.0,0,Jo,Jo
59952,Zyber Lulia,47,M,Jo,Jo,0.0,192893.0,193.0,Shofer,1.0,Jo,40586.51,34030.65,1,686.0,0,Jo,Jo
36786,Gazmir Plaku,27,M,Po,Po,1.0,248688.33,1087.0,Shofer,3.0,Jo,24232.9,60601.45,54,909.0,0,Jo,Jo
7592,Haxhi Demiri,55,F,Po,Jo,1.0,215839.86,819.0,Panjohur,3.0,Jo,57986.71,54256.25,75,639.0,1,Po,Po
44134,Andreja Jarr,31,M,Jo,Po,0.0,128064.48,3338.0,Stafi i teknologjisë së lartë,1.0,Jo,19041.96,21098.47,59,868.0,0,Jo,Jo
6539,Enri Podja,30,M,Jo,Po,0.0,213911.11,391.0,Panjohur,1.0,Jo,72578.14,32668.37,70,848.0,0,Jo,Jo
435,Geri Vathi,26,M,Jo,Po,0.0,120635.74,4699.0,Panjohur,1.0,Po,18905.97,16030.53,35,855.0,0,Jo,Jo
25126,Guri Balla Balla,42,M,Jo,Po,1.0,787834.74,2621.0,Menaxher,2.0,Jo,66662.29,94407.72,63,808.0,0,Jo,Jo
53106,Fatos Cela,38,M,Jo,Jo,1.0,169984.97,2113.0,Punëtorë të thjeshtë,3.0,Po,33700.26,42718.2,95,678.0,0,Jo,Jo
4669,Oldi LiÃ§o,38,M,Po,Po,0.0,104413.2,3210.0,Panjohur,2.0,Po,30126.04,33968.99,34,873.0,0,Jo,Jo
19656,Ferdinant Cala,45,F,Jo,Jo,0.0,115337.06,1305.0,Staf i shitjeve,2.0,Jo,17659.2,19769.48,75,585.0,1,Po,Po
45761,Xhesi Esi,40,F,Jo,Jo,0.0,139252.45,526.0,Staf sigurimi,1.0,Jo,27094.79,29672.32,60,920.0,0,Jo,Jo
9104,Shkolla Kallmet,41,M,Jo,Po,0.0,163937.9,365245.0,Panjohur,2.0,Jo,24612.75,47614.95,8,845.0,0,Jo,Jo
2761,Mikel Gjergji,54,M,Jo,Po,0.0,196915.84,365243.0,Panjohur,2.0,Jo,83860.29,55336.01,3,736.0,0,Jo,Jo
18282,Fadil Kukaj,55,M,Jo,Po,2.0,185520.47,101.0,Punëtorë të thjeshtë,4.0,Jo,15592.11,40340.97,85,615.0,1,Po,Po
20461,Ali Zogu,34,M,Jo,Po,0.0,143228.67,3258.0,Panjohur,1.0,Jo,20221.87,23509.97,69,694.0,0,Jo,Jo
26011,Endrit Shehu,26,F,Po,Jo,0.0,213609.4,10985.0,Menaxher,2.0,Jo,37842.17,37725.13,69,782.0,0,Jo,Jo
42737,Amadeo Dervishi,37,M,Jo,Jo,0.0,129566.91,365252.0,Panjohur,2.0,Jo,22404.23,30071.3,21,661.0,0,Jo,Jo
2220,Niti Hysa,43,M,,Po,1.0,458295.05,7965.0,Staf qëndror,2.0,Jo,70077.28,71422.19,63,747.0,0,Jo,Jo
22046,Viktor Durici,43,F,Po,Jo,0.0,335590.06,12718.0,Panjohur,2.0,Po,31682.62,66193.02,1,849.0,0,Jo,Jo
44207,Bleona Xhaferraj,55,M,Po,Po,1.0,233303.79,,Kontabilist,3.0,Jo,27192.49,35870.41,21,696.0,0,Jo,Jo
35905,Besnik Muca,36,M,Jo,Jo,1.0,159356.82,680.0,Staf mjekësor,3.0,Jo,37612.05,40807.99,13,855.0,0,Jo,Jo
59988,Erion Premti,25,F,Jo,Jo,1.0,141829.23,1484.0,Punëtorë të thjeshtë,3.0,Po,23256.62,30360.91,63,766.0,0,Jo,Jo
13387,Adlesig Adlesig,32,M,Jo,Po,0.0,189300.72,892.0,Punëtorë të thjeshtë,1.0,Jo,30976.25,63512.19,32,840.0,0,Jo,Jo
10405,Josif Prishka,40,M,Jo,Jo,1.0,493025.88,4977.0,Kontabilist,3.0,Jo,65610.61,61054.22,28,870.0,0,Jo,Jo
39649,Joli Afmataj,50,M,Jo,Jo,1.0,344076.15,,Panjohur,3.0,Jo,41437.39,78797.55,34,799.0,0,Jo,Jo
5898,Dani Bardhi,36,F,Jo,Jo,0.0,172037.06,1571.0,Staf pastrimi,1.0,Po,17628.28,25315.06,83,696.0,0,Jo,Jo
50047,Farie Miftaraj,42,M,Jo,Jo,0.0,221680.48,3313.0,Punëtorë të thjeshtë,2.0,Jo,22420.63,56688.9,30,666.0,0,Jo,Jo
50270,El Chapoo,28,M,Po,Po,0.0,771889.43,2016.0,Staf qëndror,2.0,Jo,90026.29,133136.11,82,914.0,0,Jo,Jo
57421,Eklement Vrapi,42,M,Po,Jo,0.0,144640.23,1740.0,Menaxher,1.0,Jo,16045.43,47569.58,48,830.0,0,Jo,Jo
4656,Genci Shabanaj,23,F,Jo,Po,0.0,95475.73,365246.0,Panjohur,1.0,Jo,19470.08,12124.62,86,748.0,0,Jo,Jo
56941,Anila Vata,27,M,Jo,Po,0.0,203204.76,2383.0,Staf i shitjeve,2.0,Jo,58518.41,28080.61,32,686.0,0,Jo,Jo
25637,Orgest Pepa,54,M,Jo,Jo,0.0,109967.84,152.0,Punëtorë të thjeshtë,1.0,Jo,19096.9,12913.51,27,773.0,0,Jo,Jo
41207,Kasem Sina,46,M,Po,Jo,0.0,473235.4,1209.0,Menaxher,1.0,Jo,56081.54,66128.64,50,834.0,0,Jo,Jo
27206,Ferdinand Ali,42,M,Jo,Po,0.0,166531.96,4306.0,Punëtorë të thjeshtë,1.0,Jo,12471.96,21709.23,27,832.0,0,Jo,Jo
38080,Ca Ko Ni Doris,36,F,Jo,Po,0.0,78152.49,365241.0,Panjohur,2.0,Jo,25390.42,12779.37,84,720.0,0,Jo,Jo
9699,Leo Frisku,51,M,Po,Po,1.0,212601.37,723.0,Staf sigurimi,3.0,Jo,40555.89,25243.71,84,805.0,0,Jo,Jo
44120,Fatmir Ozuni,39,M,Jo,Po,0.0,139849.79,365249.0,Panjohur,2.0,Jo,33666.55,20031.68,8,929.0,0,Jo,Jo
45033,Pavli Xega,31,M,Po,Jo,,392001.7,246.0,Staf i shitjeve,2.0,Po,64074.59,69415.21,7,870.0,0,Jo,Jo
34281,Ramazan Tafani,52,F,Po,Jo,1.0,245457.4,6286.0,Staf qëndror,2.0,Jo,75974.05,35570.64,61,743.0,0,Jo,Jo
31854,Fllanxa Allaraj,49,F,Jo,Po,0.0,127637.99,906.0,Staf gatimi,1.0,Po,22395.44,29410.11,63,763.0,0,Jo,Jo
52110,Albana Mustafai,40,F,Po,Jo,0.0,526357.63,1195.0,Menaxher,2.0,Po,45741.61,96495.25,65,913.0,0,Jo,Jo
1639,Irsi Irs,53,M,Po,Po,0.0,324424.8,114.0,Staf i teknologjisë informative,2.0,Jo,55380.37,88405.7,57,765.0,0,Jo,Jo
3456,Fatos KopaÃ§i,52,M,Jo,Jo,0.0,385693.23,8648.0,Menaxher,2.0,Jo,62576.32,116354.1,93,708.0,0,Jo,Jo
2134,Robert Sipri,35,M,Jo,Po,1.0,96285.09,3102.0,Kontabilist,3.0,Jo,25656.89,15546.22,8,938.0,0,Jo,Jo
12858,Shpetim Sina,23,M,Jo,Po,0.0,126289.0,1691.0,Kontabilist,2.0,Jo,42121.74,15966.81,17,744.0,0,Jo,Jo
56126,Aron Shkurti,46,M,Jo,Po,0.0,202698.6,560.0,Punëtorë të thjeshtë,1.0,Po,19462.05,29699.5,30,702.0,0,Jo,Jo
65170,Ylber Beri,27,F,Jo,Po,0.0,223754.34,1095.0,Staf qëndror,2.0,Jo,38940.78,40093.31,89,800.0,0,Jo,Jo
36015,Wendikerenca Brahasani,27,M,Jo,Jo,0.0,187264.93,1778.0,Staf i shitjeve,2.0,Jo,72335.95,36012.31,96,890.0,0,Jo,Jo
15548,Neshat Qypi,36,M,Po,Po,1.0,200733.6,3292.0,Panjohur,2.0,Jo,15377.33,30062.72,57,712.0,0,Jo,Jo
42787,Bashkim Kociu,23,M,Po,Po,0.0,358258.19,904.0,Staf qëndror,1.0,Jo,27205.76,48508.01,96,753.0,0,Jo,Jo
6056,Muj Cokaj,44,M,Jo,Po,0.0,117372.08,873.0,Punëtorë të thjeshtë,2.0,Po,31321.31,16880.22,60,772.0,0,Jo,Jo
35621,Amarjol Fejzo,51,M,Po,Po,,238550.61,1049.0,Menaxher,5.0,Po,52549.85,52433.86,87,528.0,0,Po,Po
31942,Blejme Mobilje Te Perdorura,29,M,Jo,Jo,1.0,220714.65,134.0,Panjohur,3.0,Jo,33489.26,26838.71,51,761.0,0,Jo,Jo
50442,Dashmir Kroi,40,F,Po,Po,1.0,308043.54,855.0,Punëtorë të thjeshtë,2.0,Jo,49684.42,55956.78,18,700.0,0,Jo,Jo
51063,Alina Alina Alina,53,F,Po,Po,1.0,124531.69,1143.0,Staf pastrimi,3.0,Po,43736.3,44066.83,40,836.0,0,Jo,Jo
22554,Laura Laura,30,M,Jo,Po,0.0,118284.7,365246.0,Panjohur,1.0,Jo,19749.32,15877.22,41,871.0,0,Jo,Jo
51433,Ilmi Deda,27,M,Po,Po,,271400.36,3963.0,Staf i shitjeve,2.0,Jo,36079.64,40342.45,7,882.0,0,Jo,Jo
27484,Vincenzo Damato,29,M,Po,Po,0.0,389438.28,1402.0,Punëtorë të thjeshtë,1.0,Jo,14868.21,85575.09,48,857.0,0,Jo,Jo
44646,Dashi Hazizi,29,M,Jo,Po,0.0,259898.7,365242.0,Panjohur,1.0,Jo,16316.74,80077.2,86,549.0,1,Po,Po
44023,Besnik Kaso,49,M,Po,Jo,2.0,161971.18,608.0,Shofer,4.0,Jo,33692.63,37539.87,58,668.0,0,Jo,Jo
51197,Denis Vidhani,24,F,Jo,Jo,0.0,117821.32,859.0,Staf qëndror,1.0,Jo,7856.01,16025.72,77,855.0,0,Jo,Jo
16744,Nakije Omeri,24,M,Jo,Jo,0.0,125115.28,707.0,Staf i shitjeve,2.0,Jo,29384.88,22194.08,84,838.0,0,Jo,Jo
36155,Zef Fugaj,28,M,Jo,Po,0.0,316344.25,3574.0,Punëtorë të thjeshtë,2.0,Jo,25550.48,108420.36,32,690.0,0,Jo,Jo
56548,Artan Neli,42,M,Jo,Po,0.0,195229.38,365252.0,Panjohur,1.0,Jo,30059.5,65581.57,48,664.0,0,Jo,Jo
4509,Ferdi Fetaj,24,M,Jo,Po,0.0,71070.29,5238.0,Staf mjekësor,1.0,Po,16633.17,15909.46,25,699.0,0,Jo,Jo
33541,Alper Alper,27,M,Jo,Po,0.0,108881.2,882.0,Sekretar,2.0,Jo,24993.8,36944.88,75,758.0,0,Jo,Jo
44088,Nikoll Kola,36,M,Jo,Jo,3.0,81500.71,5453.0,Punëtorë të thjeshtë,5.0,Jo,19328.27,24599.26,73,682.0,0,Jo,Jo
55854,Er Jon,30,M,Jo,Po,0.0,247109.62,365248.0,Panjohur,2.0,Jo,50702.91,30568.22,55,768.0,0,Jo,Jo
